ma_san_pham,noi_dung_binh_luan,label
308500015,phí thời tệ,0
223600032,khít lỗ chân lông,2
100150091,chuẩn lăn kim_xịt mát,2
100210020,không_bị đắt mờ thâm đốm nâu ủng_hộ eucerin,2
422200002,mask thoáng không_bị dưỡng hiệu_quả,2
253900005,chân_ái chăm_chích căng mịn thích_hợp mịn,2
248700035,không_gây bí không_bị mụn_ưng sợ nhẹ_nhàng không_trắng laroche nặng_mặt bí kiếm rất_mọi,2
318900011,không_quá tuyệt_vời nhưng_cũng,1
422216603,xài_hợp trời lựa_chọn hàng_đầu nhạy_cảm í hồi chôm đau khuyên,2
204100023,dùng_giảm mụn_rõ tuần_aply thêm_các bước_skincare bộ_trị mụn_của eucerin_thì hiệu_quả còn_nhanh hợp_với mình_lắm nên_cũng,2
100190059,nửa tiếng,2
204100019,hương rễ mát,2
249500021,xịn không_nói không_bệt thoáng mịn rất_nhẹ tầm skin rohto không_số phân_khúc,2
422203145,mình_dễ mụn_mà cảnh_này cũng_nhiều nên_mình mùi_dễ chịu_nói _mình ngồi_văn phòng_nên dùng_ngày có_lần à_xài được_tháng rồi_mà thấy_còn cũng_khá,2
422215666,bết loriel vạch đỏ ắ finish thỉ_đẹp mịn trải_nghiệm,2
100240016,đỡ mụn_ẩn,2
249500019,chân_ái đi lịch tông,2
327500002,lăn kết_hợp bha niacinamide,2
422205673,đêm không_đổ đổ,2
204900013,test mỹ_phẩm thích đỉnh,2
422216416,kiềm_dầu cũng_không mà_được cái_ráo mịn_không vón_không,2
422201822,thành độ dày vừa_phải tốn không_bị xơ_bông,2
422204795,rẻ_rửa hơi_khô,1
327500002,vết thâm_mụn mờ đi ngạc chấm cồi,2
223600010,êm_dịu nhẹ rất_kích_ứng êm anesa,2
345800002,hủy_mã giúp nhầm,2
422203145,đẹp công_dụng tông không_quá tán nhiên rít chút_xíu không_hợp,2
422207417,miếng dán phát đi phay_phay đường dán cồi lành nói_chuyện,2
248700035,nhẹ lấp_lánh đẹp không_hiểu rất_mỏng chờ aply không_thấm bám đụng_xíu thành ghét vảy tróc,2
223600010,đùng_dùng chắc_mấy tháng_mới hết_không đặc_quá cũng_không lỏng_quá nên_bôi lên_dễ tán_nhanh thấm_không mùi_thơm mát_có,2
249500027,hợp không_bị tán vón,2
217300001,tưởng_tượng không_bị,2
345800001,rồi_đẩy mụn_lên lỗ_chân lông_cũng nhỏ_đáng kể_nhân mụn_thì khô_nói xài_tốt,2
422215665,sợ thích_hợp,2
248100018,mát_lạnh aply thơm,2
422216416,hỗn_hợp thiên_khô,2
100220037,dị_ứng uổng chân mượt,1
422211183,sạch trừ,2
100210023,bha trải điều_trị tróc không_mọc vết_thương điều_trị mụn_lành tuyệt_vời khả_năng trị_thâm chả công_dụng trị thâm skincare kiên_nhẫn không_hàng_fake vô_cùng tưởng,2
204000059,hợp_lý mụn_xịt xịt thoáng rõ_rệt mát thư_giảm cực_kì nhẹ_nhàng nhẹ hợp không_kích_ưng xịt cực_kì không_nói,2
201600141,khả_năng bọt sạch sâu đem tươi_mát sưng đen điều_tiết_lượng bã không_làm bề_mặt mịn_màng thông_thoáng trôm_vía nhạy_cảm_sài không_kích_ứng hiệu_quả,2
422212892,không_bị căng,2
205100146,không_gây nhờn rít_nhiên sạch sữa rất_sạch chì velvet makeup đậm,2
318900002,nóng,2
100250033,trị_mụn giúp_lỡ chạm_vào chỗ_mụn cũng_không _lại cả_nhân,2
204100018,cảnh sơ acne trị đi suốt không_hề đổ lặn đi thâm thích,2
345800001,xẹp hợp_khỏe xịn luon chê hẵn mát,2
422201725,rất_mịn đêm đổ dầu_thức dậy,2
100150091,trị_liệu trộm_vía nhạy_củm,2
422212870,dịu nhẹ tróc êm_dịu,2
253900004,đóng_gói rất_cẩn thận băng vỏ xếp trải_nghiệm trải_nghiệm cám_ơn,2
422203671,đắp mát_mát,2
256700012,bôi_lên mẻ_dễ chịu_mùi cũng_dễ,2
422206537,sữa_rửa mặt_bác sĩ_kê từ_lúc bị_mụn dậy_thì sử_thời mặt_hết cũng_đã thử_nhiêu dòng_sữa rưa_mặt khác_nhưng vẫn_không thích_bắng rửa_thấy mặt_sạch,2
345800001,đẻ_làm sạch_thì dùng_này quá_tuyêt cấp_cũng mình_dùng đến_thứ đang_tạm dùng_labo labo_hơi xài_hết cái_này khỏi_đau,2
422207413,bết thơm ngăm hiệu_quả,2
204900010,nửa sạch không_bị,2
422201700,đóng_gói mác hiệu_quả,2
422210954,rất_hợp sạch lỏng nhũ hóa không_cẩn thận không_bị nói_chuyện không_thấy hạt_dẻ,2
422201090,thâm thâm á_hết,2
249500027,hồng tiệp không_tông hồng esenchị dương đậm không_gây,2
253900010,lành_tính dưỡng khỏe căng,2
377400001,có_một chút_mùi nhẹ_của và_để lại_cảm giác_kít trên_vì khuyên_rằng các_bạn dùng_hãy rửa_sạch nó_bằng nước_và các_skincare khác_hàng đóng_gói đẹp_hàng đặt_từ sáng_tại gò_vấp nhưng_chiều ấy_đã hàng_vì hasaki_vì đã_thực hiện_các tác_hàng và_gói hàng_cũng như_lượng được_tuyệt vời_như,2
331300023,không_cồn không_thấm,1
100220010,dừa mịn típ,2
318900002,klairs lành_tính bàn chậm mờ thâm kiên_trì,2
422211489,hồi thích,2
399200001,màu_sắc vỏ hạt scrub sạch môi thơm dịu,1
422203609,dưỡng nằm phòng máy_lạnh dậy không_bị đổ bha treat ưu_điểm chú_ý kết_hợp anthelios không_bị finish đẹp mịn không_gây nhược_điểm hiệu_quả phục_hồi không_rõ_rệt thành_phần niacinamide thích_hợp khóa,2
422203609,dưỡng trốc đỡ nhẹ thầm thấu_bình không_quá công_dụng dưỡng phục_hồi,2
422209722,không_tệ nhưng_cũng không_quá,1
204100023,tgì tối khỏe,2
211300002,nhạy_cảm dịu nhẹ mụn_ẩn nhìu,0
418800004,serum_xịn lắm_mình mua_để bôi_chứ vọng_gì về_serum này_nhưng mà_dùng khoảng_tuần sáng_tối và_nó serum_kết bôi_buổi rất_dễ chịu_tuần _mình mờ_thâm và_cũng không_hề,2
100210015,rõ_rệt ngủ dậy đêm tróc mướt,2
422202580,khó_chịu cũ mờ thâm,2
422209443,với_mình thì_tạm thôi_dưỡng cũng_bình,2
422206648,không_không đắng môi không_bị kích_ứng tội thấm_đẫm,2
422209443,này_mình thấy_dưỡng màu_lên môi_hồng nhẹ_tự nhiên_mùi hơi_giống mùi_mâm xôi_khá thơm,2
100210023,rất_phù_hợp nhạy_cảm không_muốn thẩm_thấu bếch bí,2
204100023,dùng_rất hiệu_quả việc_giảm mụn_mình thấy_tuần đã_giảm hẳn_mụn rồi_nhất mụn_đầu trắng_dùng cũng_không thấy_lên mụn_lại nên_thích mê_có mùi_thơm nhẹ,2
422204576,rewie hà,2
422208238,gần_thấy cũng_lần,2
422204167,phục_hồi không_gây,2
422208242,tinh giúp đẹp,2
422200342,giới_thiệu treatment hỗn_hợp bha không_làm căng dậy rất_bóng đẹp không_treatment kết_cấu lỏng nhẹ treatment rất_đáng đầu_tư,2
422200305,cực thích_hợp đổ loại_dưỡng rít dậy bóng_loáng thích_hợp thời tiếp,2
224100009,sữa hada_labo đỉnh bàn rẻ hồi xưa toàn siêu_thị mắc không_hương_liệu ớn_xíu thơm độ không_như sữa độ,2
204100013,khảo độ,2
211300007,chán kìm_dầu mụn_rửa không_thấy tý,1
422217292,lỏng sữa nhờn rít tầm tiếng finish khô_ráo kĩ,2
422203145,mà_còn tông đòi_hỏi,2
204100054,lọ lọ,2
100750038,hằng nhẹ tạm rẻ,2
251900024,mask nhẹ ôm sát dưỡng rất_nhiều đắp mà_còn dư_bôi cổ cánh cực đỉnh,2
422202362,sạch_mà bị_khô nhưng_mùi thì_hơi kì_dùng tuýp_thấy sáng_tẹo nào_chắc phải_xài lâu_dài mới_có,2
343100029,cực thích mềm mịn không_bị rất_đáng,2
422216352,dưỡng roche posay giúp dịu mun rất_hiệu không_gây,2
248700003,cơ_địa mình_thâm nếp_nhăn hình_thành bọng_bị mình_dùng thì_mình thấy_thâm quầng_giảm rõ_rệt tháng_sử dụng_nếp nhăn_và bọng_cũng được_cải,2
422204576,đóng_gói kỹ_vỡ cứng vòi chảy,2
100750038,rất_thích rẻ không_hàng,2
100180113,nằm rít đổ,1
422207283,kỷ thích thích thích thích,2
100180148,chân_ái cải_thiện liền không_đổ,2
345800001,brùi sạch coton thấm_toner vết bẩn thừa không_làm rát kết_quả bẩn tiếp rất_hài,2
100250032,bớt đỏ bớt thâm,2
422208181,thâm cải_thiện,2
422207283,tuyệt_vời rít_rít tầm phút màn mịn,2
422200236,martiderm nhẹ không_tone hợp nam hợp không_bị mụn_ẩn,2
204100019,cực_kỳ kém,0
422216295,trộm_vía mát mịn_mặt xưng nhẹ,2
422200306,sảm_phẩm cấp_nước đỉnh thơm_nhẹ thiên_dầu rất_mùa lạnh,2
318900011,quốc_dân tập_tành klairs mặc_dù kiến_thức klairs tím nâu lá êm lá,2
422204795,sạch nhiên bọt máy mạt,2
204900004,ưng nhất_tích sạch hóa căng dưỡng liền kị nồng xét tổng_thể tương_đối toàn_diện,2
422203976,mẫu_mã chuẩn thích hiệu_quả không_nhưng vichy rất_mát_mặt vọng hiệu_quả,2
251900024,mặt_nạ xịn thiệt_sự,2
253900002,dưỡng êm_dịu không_đủ_đô,2
422202569,không_làm hài_lòng,0
245500002,rất_hài_lòng,2
293500050,trộm_vía cải_thiện rất_nhiều mụn_thâm đỡ thơm nhẹ chát,2
211300007,sửa không_gây,2
422204231,ngừa mịn tối đổ ngờ rẻ tiếp,2
422217029,quảng_cáo rất_bực,0
343700002,mình_thuộc tuýt_dầu và_tháng này_mình nhận_xét như_dễ tán_thấm cũng_tương tạm_trừ phần_nhãn giấy_nên thời_bị công_dụng cấp_thật sự_rõ ràng_có làm_mình và_không biết_có giống_mình không_mình xài_bị lên_mụn trứng_cá dù_mình đã_giảm số_mỹ phẩm_lên mặt_chỉ đơn_giản rửa_mặt toner_thêm này_có ngày_mình sẽ_xài thêm_serum phục_hồi nhưng_vẫn,1
204100078,xịt_dưỡng eucerin ấm không_bị,2
248700053,một_tuýp này_mình xài_nửa năm_mới nên_nhìn giá_mọi người_đừng vội_chê mắc_rất đặc_bóp chừng_hạt đậu_đủ rửa_mặt lẫn_vùng cổ_luôn á_mình rất_mỏng và_nhạy cảm_mà dùng_này êm_ái _rửa rất_sạch bị_kích ứng_căng bóng_lại mềm_mịn hơn_sờ thích_lắm mấy_hôm bị_breà hoặc_có mụn_viêm thì_rửa này_cũng giúp_kiềm viêm_và dịu_nhiều,2
422211640,hợp_lý đáp_ứng,2
345800015,thắc_mắc,2
422202629,giá_cả căng bóng_dịu,2
249500019,hồng năng_tone nhẹ kiểu ửng hồng_ý cưng,2
100180113,nghiện ngưng đột_ngột kích_ứng sần ngứa vô_tình tiếng ngứa í tầm sần mịn rõ_rệt đổ phục_hồi,2
206400009,iêu chỉnh khâu gói rất_tâm đuối olay trình tặng máy tiếc ghê,2
249500027,không_thấy_tông nhũ thích không_thích,2
100750038,sạch rít không_hôi nước_sạch rít hài_lòng,2
422208973,mê,2
100210020,ấn_tượng bút_chấm dậy mẹ thử_trị đốm nâu cổ mẹ ưng kêu mẹ,2
422207414,phủ đẹp thích,2
205100137,hỏng không_đáng,0
358300001,mịn đỡ tông tùy tông hiện tán mịn,2
345800027,bám_sát _có có_tác dụng_bụi bẩn_và hết_mình trải_nghiệm ngày_thì mới_đánh nó_không có_gì quảng_cáo mình_vẫn phải_gỡ mụn_nó lên_mủ rồi_mới lấy_nó đi_không thì_để hoài_nó cũng_không hết_thật,0
422204795,tuyên_vời suất xắc,2
213300003,nhẹ tông hồng_mịn,2
204100013,phải_nói đây_chân ái_khô và_rất rất_khô còn_mà mấy_hỗn hợp_thiên khô_nên cân_nhắc loại_cấp nước_cũng đồng_giá như_sẽ hơn_nè,2
248700076,được_tuân thây_nên đây_rất yêu_sản phẩm_cũng giác_châm chich_đên,2
100240016,cũng_hài lòng_về hasaki_hết,2
422200236,không_ấn tượng tạm,0
308100018,mát không_gây nguyên_liệu tự_nhiên,2
253900007,rất_khó,2
204100018,mình_tự khuyên_mọi người_nên dùng_thử này_vì mình_đã xài_được gần_năm rồi_mới lên_cảnh mình_giờ cũng_hỏi dùng_sản phẩm_nào mà_hết mụn_với mềm_mịn,2
318900011,mình_dùng ròi_thấy thích_hơn loại_không mùi_cũng thấy_đỡ bị_mụn còn_cấp thì_tương tự_loại mình_nhạy cảm_dễ bị_kích ứng_mà xài_thích,2
100230057,đơn kèm quà tặng quà tặng,2
422204795,thích không_gây yêu,2
100220010,đi chết áp rẻ,2
204900010,chê ngoại_trừ sạch mềm mịn không_khô,2
205100136,xám sạch nhớt tiếp_xúc,2
204100054,mình_đã hơi_khô căng_mỗi lần_dùng nên_đã chuyển_sang đợt_này dùng_lại thì_không thấy_khô dùng_cũng _lọ cũng_dùng,2
308500001,lạ lạ hạt liti mát không_bị căng hỗn_hợp không,2
422211501,dịu nhẹ bọt,2
249500014,đóng_gói cẩn_thận,2
422200632,tắm sạch không_phù hợp nhạy_cảm,1
422204231,không_rõ hiệu_quả không treatment retinol cải_thiện,2
422208975,sữa cerave sạch không_quá sạch sâu rất_mềm mịn mướt không_bị căng rất_thích rất_ưng đời chân_ái,2
253900004,đẩy mụn_ẩn,1
377400002,giá_thành vừa_phải,2
422215096,tinh_dạng sữa thẩm_thấu căng mịn liền hương dễ_chịu khuyết_điểm tốc_độ thẩm_thấu chậm,2
422214146,phụ đáy bảo không_dám,2
100230057,sạch dịu nhẹ hợp chân_ái,2
100150067,rất_nhanh đóng_gói,2
422212100,mẫu_mới dùng_tone nhứ_bệch nhìn_rất giả_khả năng_nắng cũng_bình,2
248700035,túyt tư_vấn ưng xưa rất_tệp nhẹ finish đẹp hồng_hào không_trắng_bệt vón_ghét cơ_địa mồ_hôi chân tóc finish í_tối,2
223600034,đóng_gói rất_cẩn thận rất_hài_lòng,2
422200002,đắp mịn lưới nữa_lượng mặt_nạ tầm,2
422202362,mình_dùng này_cảm giác_mặt hơi_căng thường_khô nên_cân nhắc_cũng tựa_tựa như_senka nhưng_đặc hơn_được cái_giá dùng_được,2
422208913,tốt_tầm giá_mùi thấm_nhanh nếu_xài aply_nhiều lớp_sẽ sáng_ngủ dậy_thấy đỡ_đổ dầu_có trị_mụn cũng_tương đối_thôi sáng_thì nói_chuyện,2
318900002,thích kích_ứng thời_tiết tác_động tầm liền diệu oxi hóa,2
100750038,không_kích không_gây tiếp,2
422208345,xê_dịch trôi đi đeo khẩu nồng tối khó_chịu không_thích lấm_tấm tưởng tróc,2
422204910,nồng sạch thỏi_lì mãi sạch êm,1
422201504,chậm không_quá,0
206200037,tầm rượu nhược_điểm mịn nhớt_í,2
422212361,trưa áp hè nóng tự_nhiên kiểu óng ánh hợp,2
422203807,mõng lá lúa bụi kém,0
422201090,tuýp phê thâm,2
204100018,không_đúng hình_ảnh,0
357100011,độ hợp sợ căng_hơi khó_chịu hương,1
249500019,tuýt tuýt nồng hắc mũi rất_khó nhánh test tuýt sợ fake,0
422207562,tháo thẩm_mỹ,2
413400001,không_bị không_dành tinh_cố vô_chê mềm chà chà_chảo chê,2
422216603,nhạy_cảm khuyên hiệu sạch,2
345800013,aply bí_vón,2
204100019,hương mát nam nữ,2
422202629,rất_nên mềm không_hề nhờn rít tiếc_dưỡng hãng nhờn rít,2
422222535,cực xịn xơ_bông rát rẻ đi,2
422201120,nồng kháng_viêm trị loreal,2
422208181,trị thâm nhẹ_nhàng dư_tuýt,2
422216416,hỗn_hợp sài_cái không_hợp mà_chuyển sang_cái thấy_tuyệt nhiên_thì cũng_không phải_kiềm,2
422206541,thích dịu nhẹ lành_tính foam hiệu_quả lớp_dưỡng thường_xuyên căng mịn màn bớt tiết_dầu,2
100210020,đắt xắt tầm cải_thiện,2
351700026,nhạy_cảm với_mỏng thì_mọi người_nhớ cân_nhắc kĩ_trước vì_sản phẩm_tđược vật_lý mà_tảo biển_cũng khá_với rát_bạn nào_khoẻ mùi_hương mát_mẻ mình_dùng mặt_bị ửng_đỏ thế_chuyển sang_dùng nách_với mấy_vùng,2
422216416,laroche không_bị vón vệt dưỡng không_tạo_màng mượt,2
422206248,gắt hạt liti ẻm rát mềm đỡ đổ,2
422204231,dùng_đổ dầu_quá trời_luôn _mặt giảm_thâm,2
422211997,độ tiệp không_bị vón,2
422204906,hồng_sài thích,2
422208181,thâm mụn_viêm tầm viêm rõ_rệt,2
318900005,dưỡng hồi trưa test rất_thích đọc bảng thành_phần rất_toàn,2
422211276,không_muốn trôi,2
371600006,giá_thành túi_tiền kết_hợp hồi,2
422201374,môi siêu_mịn môi,2
256700017,nửa,2
422207413,thích_loại này_dùng ké_của xài_mà không_mụn không_bí,2
422207414,chân_ái mình_xài chắc_chục rồi_khả năng_kiềm dầu_chứ nhỉ_lên lớp_finish cực_kỳ đẹp_và một_điều nữa_khả năng_nắng tốt_mặt mình_kết hợp_một mỹ_phẩm khác_và này_được cái_ưng quá_trời ưng_cũng bảo_mặt trắng_hơn người_còn dầu_mụn nên_mua _mình dầu_lắm luôn_mà xài_rất _mãi với_này,2
249500027,tinh_nắng skin liên_hệ điện_thoại zalo hãng,2
422208913,trừ bảo,2
224100009,dịu nhẹ thời,2
422207812,chết rất_và thơm,2
357100008,về_cái hộp_méo mó_biến dạng_luôn định_nhưng nhận_hộp bị_rách vậy_mình dễ_mở hơn_nên thôi_sản phẩm_thì bọc_kín lắm_nhưng có_miếng đè_lên nên_bị đổ_lên nắp_như ảnh_với giá_này thì_cũng không_đòi hỏi_gì,2
224100022,hada yên_tâm rất_ít kêu kích_ứng lỗ chân lông đi_nữa trình nhũ hóa kỹ cẩn_thận bổ_rẻ tuyệt,2
422203809,dạo xừ tưa lônh ququản_trị_viên chừng,1
243300007,tỉnh_lẻ tối chiều nhanh_lượng rất_rẻ ủng_hộ,2
251900024,mặt_nạ đắp thích,2
422209042,syêu sạch,2
